Current Player,Current Panel,Current Task,Current Left Controller State,Current Right Controller State,Current Time,Current Value,Current Input
8,1,20,not tracked,is tracked,199.2284,299,Right Trigger
8,1,20,not tracked,is tracked,199.2341,299,Right Trigger
8,1,20,not tracked,is tracked,199.2396,299,Right Trigger
8,1,20,not tracked,is tracked,199.2456,301,Right Trigger
8,1,20,not tracked,is tracked,199.2512,301,Right Trigger
8,1,20,not tracked,is tracked,199.2579,301,Right Trigger
8,1,20,not tracked,is tracked,199.2641,301,Right Trigger
8,1,20,not tracked,is tracked,199.2694,301,Right Trigger
8,1,20,not tracked,is tracked,199.2746,302,Right Trigger
8,1,20,not tracked,is tracked,199.2804,302,Right Trigger
8,1,20,not tracked,is tracked,199.2854,302,Right Trigger
8,1,20,not tracked,is tracked,199.2908,302,Right Trigger
8,1,20,not tracked,is tracked,199.2961,302,Right Trigger
8,1,20,not tracked,is tracked,199.3016,302,Right Trigger
8,1,20,not tracked,is tracked,199.3069,302,Right Trigger
8,1,20,not tracked,is tracked,199.3124,302,Right Trigger
8,1,20,not tracked,is tracked,199.3175,302,Right Trigger
8,1,20,not tracked,is tracked,199.3229,302,Right Trigger
8,1,20,not tracked,is tracked,199.3283,302,Right Trigger
8,1,20,not tracked,is tracked,199.3332,304,Right Trigger
8,1,20,not tracked,is tracked,199.3389,304,Right Trigger
8,1,20,not tracked,is tracked,199.3444,304,Right Trigger
8,1,20,not tracked,is tracked,199.3495,304,Right Trigger
8,1,20,not tracked,is tracked,199.3548,304,Right Trigger
8,1,20,not tracked,is tracked,199.3605,304,Right Trigger
8,1,20,not tracked,is tracked,199.3656,304,Right Trigger
8,1,20,not tracked,is tracked,199.371,304,Right Trigger
8,1,20,not tracked,is tracked,199.3763,304,Right Trigger
8,1,20,not tracked,is tracked,199.3817,304,Right Trigger
8,1,20,not tracked,is tracked,199.3871,304,Right Trigger
8,1,20,not tracked,is tracked,199.3921,304,Right Trigger
8,1,20,not tracked,is tracked,199.3972,305,Right Trigger
8,1,20,not tracked,is tracked,199.4028,305,Right Trigger
8,1,20,not tracked,is tracked,199.4082,305,Right Trigger
8,1,20,not tracked,is tracked,199.4133,305,Right Trigger
8,1,20,not tracked,is tracked,199.4183,305,Right Trigger
8,1,20,not tracked,is tracked,199.4238,305,Right Trigger
8,1,20,not tracked,is tracked,199.4287,305,Right Trigger
8,1,20,not tracked,is tracked,199.434,305,Right Trigger
8,1,20,not tracked,is tracked,199.4408,305,Right Trigger
8,1,20,not tracked,is tracked,199.4475,305,Right Trigger
8,1,20,not tracked,is tracked,199.453,306,Right Trigger
8,1,20,not tracked,is tracked,199.4584,306,Right Trigger
8,1,20,not tracked,is tracked,199.464,306,Right Trigger
8,1,20,not tracked,is tracked,199.4692,306,Right Trigger
8,1,20,not tracked,is tracked,199.4741,306,Right Trigger
8,1,20,not tracked,is tracked,199.4794,306,Right Trigger
8,1,20,not tracked,is tracked,199.4852,306,Right Trigger
8,1,20,not tracked,is tracked,199.4906,306,Right Trigger
8,1,20,not tracked,is tracked,199.4961,306,Right Trigger
8,1,20,not tracked,is tracked,199.5016,307,Right Trigger
8,1,20,not tracked,is tracked,199.5069,307,Right Trigger
8,1,20,not tracked,is tracked,199.5123,307,Right Trigger
8,1,20,not tracked,is tracked,199.5178,307,Right Trigger
8,1,20,not tracked,is tracked,199.5231,307,Right Trigger
8,1,20,not tracked,is tracked,199.5282,307,Right Trigger
8,1,20,not tracked,is tracked,199.5333,307,Right Trigger
8,1,20,not tracked,is tracked,199.5441,307,Right Trigger
8,1,20,not tracked,is tracked,199.5504,307,Right Trigger
8,1,20,not tracked,is tracked,199.5555,307,Right Trigger
8,1,20,not tracked,is tracked,199.5608,307,Right Trigger
8,1,20,not tracked,is tracked,199.5659,307,Right Trigger
8,1,20,not tracked,is tracked,199.5714,309,Right Trigger
8,1,20,not tracked,is tracked,199.5766,309,Right Trigger
8,1,20,not tracked,is tracked,199.5821,309,Right Trigger
8,1,20,not tracked,is tracked,199.5873,309,Right Trigger
8,1,20,not tracked,is tracked,199.5925,309,Right Trigger
8,1,20,not tracked,is tracked,199.5974,309,Right Trigger
8,1,20,not tracked,is tracked,199.6037,309,Right Trigger
8,1,20,not tracked,is tracked,199.6091,309,Right Trigger
8,1,20,not tracked,is tracked,199.6142,309,Right Trigger
8,1,20,not tracked,is tracked,199.6194,309,Right Trigger
8,1,20,not tracked,is tracked,199.6251,309,Right Trigger
8,1,20,not tracked,is tracked,199.6303,309,Right Trigger
8,1,20,not tracked,is tracked,199.6356,309,Right Trigger
8,1,20,not tracked,is tracked,199.6429,309,Right Trigger
8,1,20,not tracked,is tracked,199.6486,309,Right Trigger
8,1,20,not tracked,is tracked,199.6545,309,Right Trigger
8,1,20,not tracked,is tracked,199.6602,309,Right Trigger
8,1,20,not tracked,is tracked,199.6653,309,Right Trigger
8,1,20,not tracked,is tracked,199.6703,309,Right Trigger
8,1,20,not tracked,is tracked,199.6756,309,Right Trigger
8,1,20,not tracked,is tracked,199.6812,309,Right Trigger
8,1,20,not tracked,is tracked,199.6864,309,Right Trigger
8,1,20,not tracked,is tracked,199.6916,309,Right Trigger
8,1,20,not tracked,is tracked,199.6971,309,Right Trigger
8,1,20,not tracked,is tracked,199.7025,309,Right Trigger
8,1,20,not tracked,is tracked,199.7078,309,Right Trigger
8,1,20,not tracked,is tracked,199.7128,309,Right Trigger
8,1,20,not tracked,is tracked,199.718,309,Right Trigger
8,1,20,not tracked,is tracked,199.7238,309,Right Trigger
8,1,20,not tracked,is tracked,199.7289,309,Right Trigger
8,1,20,not tracked,is tracked,199.7341,309,Right Trigger
8,1,20,not tracked,is tracked,199.7391,309,Right Trigger
8,1,20,not tracked,is tracked,199.7449,309,Right Trigger
8,1,20,not tracked,is tracked,199.7499,309,Right Trigger
8,1,20,not tracked,is tracked,199.755,309,Right Trigger
8,1,20,not tracked,is tracked,199.7608,309,Right Trigger
8,1,20,not tracked,is tracked,199.766,309,Right Trigger
8,1,20,not tracked,is tracked,199.7711,309,Right Trigger
8,1,20,not tracked,is tracked,199.7761,309,Right Trigger
8,1,20,not tracked,is tracked,199.7816,309,Right Trigger
8,1,20,not tracked,is tracked,199.7869,309,Right Trigger
8,1,20,not tracked,is tracked,199.7919,309,Right Trigger
8,1,20,not tracked,is tracked,199.797,309,Right Trigger
8,1,20,not tracked,is tracked,199.803,309,Right Trigger
8,1,20,not tracked,is tracked,199.808,309,Right Trigger
8,1,20,not tracked,is tracked,199.8129,309,Right Trigger
8,1,20,not tracked,is tracked,199.8182,309,Right Trigger
8,1,20,not tracked,is tracked,199.8239,309,Right Trigger
8,1,20,not tracked,is tracked,199.829,309,Right Trigger
8,1,20,not tracked,is tracked,199.8339,309,Right Trigger
8,1,20,not tracked,is tracked,199.8395,309,Right Trigger
8,1,20,not tracked,is tracked,199.8458,309,Right Trigger
8,1,20,not tracked,is tracked,199.8517,309,Right Trigger
8,1,20,not tracked,is tracked,199.8573,309,Right Trigger
8,1,20,not tracked,is tracked,199.8634,309,Right Trigger
8,1,20,not tracked,is tracked,199.8687,309,Right Trigger
8,1,20,not tracked,is tracked,199.8737,309,Right Trigger
8,1,20,not tracked,is tracked,199.8786,309,Right Trigger
8,1,20,not tracked,is tracked,199.885,309,Right Trigger
8,1,20,not tracked,is tracked,199.8903,309,Right Trigger
8,1,20,not tracked,is tracked,199.8954,309,Right Trigger
8,1,20,not tracked,is tracked,199.9014,309,Right Trigger
8,1,20,not tracked,is tracked,199.9065,309,Right Trigger
8,1,20,not tracked,is tracked,199.9118,309,Right Trigger
8,1,20,not tracked,is tracked,199.917,309,Right Trigger
8,1,20,not tracked,is tracked,199.9228,309,Right Trigger
8,1,20,not tracked,is tracked,199.9279,309,Right Trigger
8,1,20,not tracked,is tracked,199.9334,309,Right Trigger
8,1,20,not tracked,is tracked,199.9388,309,Right Trigger
8,1,20,not tracked,is tracked,199.9442,309,Right Trigger
8,1,20,not tracked,is tracked,199.9495,309,Right Trigger
8,1,20,not tracked,is tracked,199.9546,309,Right Trigger
8,1,20,not tracked,is tracked,199.9601,309,Right Trigger
8,1,20,not tracked,is tracked,199.965,309,Right Trigger
8,1,20,not tracked,is tracked,199.9707,309,Right Trigger
8,1,20,not tracked,is tracked,199.9757,309,Right Trigger
8,1,20,not tracked,is tracked,199.9809,307,Right Trigger
8,1,20,not tracked,is tracked,199.9861,307,Right Trigger
8,1,20,not tracked,is tracked,199.9913,307,Right Trigger
8,1,20,not tracked,is tracked,199.9965,307,Right Trigger
8,1,20,not tracked,is tracked,200.002,307,Right Trigger
8,1,20,not tracked,is tracked,200.007,307,Right Trigger
8,1,20,not tracked,is tracked,200.0124,307,Right Trigger
8,1,20,not tracked,is tracked,200.0177,307,Right Trigger
8,1,20,not tracked,is tracked,200.0228,307,Right Trigger
8,1,20,not tracked,is tracked,200.0279,307,Right Trigger
8,1,20,not tracked,is tracked,200.0331,306,Right Trigger
8,1,20,not tracked,is tracked,200.0383,306,Right Trigger
8,1,20,not tracked,is tracked,200.0443,306,Right Trigger
8,1,20,not tracked,is tracked,200.0504,306,Right Trigger
8,1,20,not tracked,is tracked,200.0566,306,Right Trigger
8,1,20,not tracked,is tracked,200.0621,306,Right Trigger
8,1,20,not tracked,is tracked,200.0675,306,Right Trigger
8,1,20,not tracked,is tracked,200.0727,306,Right Trigger
8,1,20,not tracked,is tracked,200.078,305,Right Trigger
8,1,20,not tracked,is tracked,200.0836,305,Right Trigger
8,1,20,not tracked,is tracked,200.0887,305,Right Trigger
8,1,20,not tracked,is tracked,200.0938,305,Right Trigger
8,1,20,not tracked,is tracked,200.0988,305,Right Trigger
8,1,20,not tracked,is tracked,200.1049,305,Right Trigger
8,1,20,not tracked,is tracked,200.1102,305,Right Trigger
8,1,20,not tracked,is tracked,200.1152,305,Right Trigger
8,1,20,not tracked,is tracked,200.121,304,Right Trigger
8,1,20,not tracked,is tracked,200.1263,304,Right Trigger
8,1,20,not tracked,is tracked,200.1312,304,Right Trigger
8,1,20,not tracked,is tracked,200.1366,304,Right Trigger
8,1,20,not tracked,is tracked,200.1424,304,Right Trigger
8,1,20,not tracked,is tracked,200.1474,304,Right Trigger
8,1,20,not tracked,is tracked,200.1529,304,Right Trigger
8,1,20,not tracked,is tracked,200.1584,304,Right Trigger
8,1,20,not tracked,is tracked,200.1637,304,Right Trigger
8,1,20,not tracked,is tracked,200.1691,304,Right Trigger
8,1,20,not tracked,is tracked,200.1743,304,Right Trigger
8,1,20,not tracked,is tracked,200.1797,304,Right Trigger
8,1,20,not tracked,is tracked,200.1851,304,Right Trigger
8,1,20,not tracked,is tracked,200.19,304,Right Trigger
8,1,20,not tracked,is tracked,200.195,304,Right Trigger
8,1,20,not tracked,is tracked,200.2013,304,Right Trigger
8,1,20,not tracked,is tracked,200.2064,304,Right Trigger
8,1,20,not tracked,is tracked,200.2113,304,Right Trigger
8,1,20,not tracked,is tracked,200.2164,304,Right Trigger
8,1,20,not tracked,is tracked,200.222,302,Right Trigger
8,1,20,not tracked,is tracked,200.2272,302,Right Trigger
8,1,20,not tracked,is tracked,200.2323,302,Right Trigger
8,1,20,not tracked,is tracked,200.2379,302,Right Trigger
8,1,20,not tracked,is tracked,200.2439,302,Right Trigger
8,1,20,not tracked,is tracked,200.2496,302,Right Trigger
8,1,20,not tracked,is tracked,200.256,302,Right Trigger
8,1,20,not tracked,is tracked,200.2619,302,Right Trigger
8,1,20,not tracked,is tracked,200.267,302,Right Trigger
8,1,20,not tracked,is tracked,200.2727,302,Right Trigger
8,1,20,not tracked,is tracked,200.2781,302,Right Trigger
8,1,20,not tracked,is tracked,200.2834,302,Right Trigger
8,1,20,not tracked,is tracked,200.2886,302,Right Trigger
8,1,20,not tracked,is tracked,200.2938,302,Right Trigger
8,1,20,not tracked,is tracked,200.2988,302,Right Trigger
8,1,20,not tracked,is tracked,200.304,302,Right Trigger
8,1,20,not tracked,is tracked,200.3095,302,Right Trigger
8,1,20,not tracked,is tracked,200.3145,302,Right Trigger
8,1,20,not tracked,is tracked,200.3199,302,Right Trigger
8,1,20,not tracked,is tracked,200.3253,302,Right Trigger
8,1,20,not tracked,is tracked,200.3304,302,Right Trigger
8,1,20,not tracked,is tracked,200.3354,302,Right Trigger
8,1,20,not tracked,is tracked,200.3407,302,Right Trigger
8,1,20,not tracked,is tracked,200.3457,301,Right Trigger
8,1,20,not tracked,is tracked,200.3511,301,Right Trigger
8,1,20,not tracked,is tracked,200.3562,301,Right Trigger
8,1,20,not tracked,is tracked,200.3623,301,Right Trigger
8,1,20,not tracked,is tracked,200.3674,301,Right Trigger
8,1,20,not tracked,is tracked,200.3725,301,Right Trigger
8,1,20,not tracked,is tracked,200.3777,301,Right Trigger
8,1,20,not tracked,is tracked,200.3833,301,Right Trigger
8,1,20,not tracked,is tracked,200.3884,301,Right Trigger
8,1,20,not tracked,is tracked,200.3939,301,Right Trigger
8,1,20,not tracked,is tracked,200.3991,301,Right Trigger
8,1,20,not tracked,is tracked,200.4046,301,Right Trigger
8,1,20,not tracked,is tracked,200.41,301,Right Trigger
8,1,20,not tracked,is tracked,200.4154,301,Right Trigger
8,1,20,not tracked,is tracked,200.4211,299,Right Trigger
8,1,20,not tracked,is tracked,200.4267,299,Right Trigger
8,1,20,not tracked,is tracked,200.4319,299,Right Trigger
8,1,20,not tracked,is tracked,200.437,299,Right Trigger
8,1,20,not tracked,is tracked,200.4428,299,Right Trigger
8,1,20,not tracked,is tracked,200.4485,299,Right Trigger
8,1,20,not tracked,is tracked,200.4538,299,Right Trigger
8,1,20,not tracked,is tracked,200.4596,299,Right Trigger
8,1,20,not tracked,is tracked,200.4653,299,Right Trigger
8,1,20,not tracked,is tracked,200.4705,299,Right Trigger
8,1,20,not tracked,is tracked,200.4758,299,Right Trigger
8,1,20,not tracked,is tracked,200.4811,299,Right Trigger
8,1,20,not tracked,is tracked,200.4862,299,Right Trigger
8,1,20,not tracked,is tracked,200.4915,299,Right Trigger
8,1,20,not tracked,is tracked,200.497,299,Right Trigger
8,1,20,not tracked,is tracked,200.5024,299,Right Trigger
8,1,20,not tracked,is tracked,200.5078,299,Right Trigger
8,1,20,not tracked,is tracked,200.5134,299,Right Trigger
8,1,20,not tracked,is tracked,200.5184,299,Right Trigger
8,1,20,not tracked,is tracked,200.524,299,Right Trigger
8,1,20,not tracked,is tracked,200.5295,299,Right Trigger
8,1,20,not tracked,is tracked,200.5344,299,Right Trigger
8,1,20,not tracked,is tracked,200.5402,299,Right Trigger
8,1,20,not tracked,is tracked,200.5452,299,Right Trigger
8,1,20,not tracked,is tracked,200.5502,299,Right Trigger
8,1,20,not tracked,is tracked,200.5555,299,Right Trigger
8,1,20,not tracked,is tracked,200.5616,299,Right Trigger
8,1,20,not tracked,is tracked,200.5666,297,Right Trigger
8,1,20,not tracked,is tracked,200.5726,297,Right Trigger
8,1,20,not tracked,is tracked,200.5778,297,Right Trigger
8,1,20,not tracked,is tracked,200.5831,297,Right Trigger
8,1,20,not tracked,is tracked,200.5887,297,Right Trigger
8,1,20,not tracked,is tracked,200.5939,297,Right Trigger
8,1,20,not tracked,is tracked,200.5988,297,Right Trigger
8,1,20,not tracked,is tracked,200.6046,297,Right Trigger
8,1,20,not tracked,is tracked,200.6097,297,Right Trigger
8,1,20,not tracked,is tracked,200.6146,297,Right Trigger
8,1,20,not tracked,is tracked,200.6202,297,Right Trigger
8,1,20,not tracked,is tracked,200.6254,297,Right Trigger
8,1,20,not tracked,is tracked,200.6307,297,Right Trigger
8,1,20,not tracked,is tracked,200.6359,297,Right Trigger
8,1,20,not tracked,is tracked,200.6413,297,Right Trigger
8,1,20,not tracked,is tracked,200.647,297,Right Trigger
8,1,20,not tracked,is tracked,200.6526,297,Right Trigger
8,1,20,not tracked,is tracked,200.6583,297,Right Trigger
8,1,20,not tracked,is tracked,200.6647,297,Right Trigger
8,1,20,not tracked,is tracked,200.6698,297,Right Trigger
8,1,20,not tracked,is tracked,200.6749,297,Right Trigger
8,1,20,not tracked,is tracked,200.6804,297,Right Trigger
8,1,20,not tracked,is tracked,200.686,297,Right Trigger
8,1,20,not tracked,is tracked,200.6909,297,Right Trigger
8,1,20,not tracked,is tracked,200.6964,297,Right Trigger
8,1,20,not tracked,is tracked,200.7018,297,Right Trigger
8,1,20,not tracked,is tracked,200.707,297,Right Trigger
8,1,20,not tracked,is tracked,200.7121,297,Right Trigger
8,1,20,not tracked,is tracked,200.7174,297,Right Trigger
8,1,20,not tracked,is tracked,200.723,297,Right Trigger
8,1,20,not tracked,is tracked,200.7281,297,Right Trigger
8,1,20,not tracked,is tracked,200.7333,297,Right Trigger
8,1,20,not tracked,is tracked,200.7389,295,Right Trigger
8,1,20,not tracked,is tracked,200.7443,295,Right Trigger
8,1,20,not tracked,is tracked,200.7495,295,Right Trigger
8,1,20,not tracked,is tracked,200.7546,295,Right Trigger
8,1,20,not tracked,is tracked,200.7601,295,Right Trigger
8,1,20,not tracked,is tracked,200.765,295,Right Trigger
8,1,20,not tracked,is tracked,200.7705,295,Right Trigger
8,1,20,not tracked,is tracked,200.7756,295,Right Trigger
8,1,20,not tracked,is tracked,200.7808,295,Right Trigger
8,1,20,not tracked,is tracked,200.7861,295,Right Trigger
8,1,20,not tracked,is tracked,200.7914,295,Right Trigger
8,1,20,not tracked,is tracked,200.7964,295,Right Trigger
8,1,20,not tracked,is tracked,200.8022,295,Right Trigger
8,1,20,not tracked,is tracked,200.8076,295,Right Trigger
8,1,20,not tracked,is tracked,200.8125,295,Right Trigger
8,1,20,not tracked,is tracked,200.8177,295,Right Trigger
8,1,20,not tracked,is tracked,200.8233,295,Right Trigger
8,1,20,not tracked,is tracked,200.8285,295,Right Trigger
8,1,20,not tracked,is tracked,200.8366,295,Right Trigger
8,1,20,not tracked,is tracked,200.845,295,Right Trigger
8,1,20,not tracked,is tracked,200.8522,295,Right Trigger
8,1,20,not tracked,is tracked,200.8584,295,Right Trigger
8,1,20,not tracked,is tracked,200.866,295,Right Trigger
8,1,20,not tracked,is tracked,200.8719,295,Right Trigger
8,1,20,not tracked,is tracked,200.878,295,Right Trigger
8,1,20,not tracked,is tracked,200.8839,295,Right Trigger
8,1,20,not tracked,is tracked,200.89,295,Right Trigger
8,1,20,not tracked,is tracked,200.8958,295,Right Trigger
8,1,20,not tracked,is tracked,200.9027,295,Right Trigger
8,1,20,not tracked,is tracked,200.9078,295,Right Trigger
8,1,20,not tracked,is tracked,200.913,295,Right Trigger
8,1,20,not tracked,is tracked,200.9181,295,Right Trigger
8,1,20,not tracked,is tracked,200.9238,295,Right Trigger
8,1,20,not tracked,is tracked,200.9292,295,Right Trigger
8,1,20,not tracked,is tracked,200.9348,295,Right Trigger
8,1,20,not tracked,is tracked,200.9402,295,Right Trigger
8,1,20,not tracked,is tracked,200.9455,295,Right Trigger
8,1,20,not tracked,is tracked,200.9506,295,Right Trigger
8,1,20,not tracked,is tracked,200.9559,295,Right Trigger
8,1,20,not tracked,is tracked,200.9617,295,Right Trigger
8,1,20,not tracked,is tracked,200.9669,295,Right Trigger
8,1,20,not tracked,is tracked,200.972,295,Right Trigger
8,1,20,not tracked,is tracked,200.9768,295,Right Trigger
8,1,20,not tracked,is tracked,200.9824,295,Right Trigger
8,1,20,not tracked,is tracked,200.9875,295,Right Trigger
8,1,20,not tracked,is tracked,200.9924,295,Right Trigger
8,1,20,not tracked,is tracked,200.9975,295,Right Trigger
8,1,20,not tracked,is tracked,201.0034,295,Right Trigger
8,1,20,not tracked,is tracked,201.0086,295,Right Trigger
8,1,20,not tracked,is tracked,201.0135,295,Right Trigger
8,1,20,not tracked,is tracked,201.0187,295,Right Trigger
8,1,20,not tracked,is tracked,201.0244,295,Right Trigger
8,1,20,not tracked,is tracked,201.0295,295,Right Trigger
8,1,20,not tracked,is tracked,201.0349,295,Right Trigger
8,1,20,not tracked,is tracked,201.0407,295,Right Trigger
8,1,20,not tracked,is tracked,201.0459,295,Right Trigger
8,1,20,not tracked,is tracked,201.0512,295,Right Trigger
8,1,20,not tracked,is tracked,201.0574,295,Right Trigger
8,1,20,not tracked,is tracked,201.0639,295,Right Trigger
8,1,20,not tracked,is tracked,201.0691,295,Right Trigger
8,1,20,not tracked,is tracked,201.0745,295,Right Trigger
8,1,20,not tracked,is tracked,201.08,295,Right Trigger
8,1,20,not tracked,is tracked,201.085,295,Right Trigger
8,1,20,not tracked,is tracked,201.0899,295,Right Trigger
8,1,20,not tracked,is tracked,201.0953,295,Right Trigger
8,1,20,not tracked,is tracked,201.101,295,Right Trigger
8,1,20,not tracked,is tracked,201.106,295,Right Trigger
8,1,20,not tracked,is tracked,201.1117,295,Right Trigger
8,1,20,not tracked,is tracked,201.1169,295,Right Trigger
8,1,20,not tracked,is tracked,201.1222,295,Right Trigger
8,1,20,not tracked,is tracked,201.1277,295,Right Trigger
8,1,20,not tracked,is tracked,201.133,295,Right Trigger
8,1,20,not tracked,is tracked,201.1382,295,Right Trigger
8,1,20,not tracked,is tracked,201.1438,295,Right Trigger
8,1,20,not tracked,is tracked,201.1488,295,Right Trigger
8,1,20,not tracked,is tracked,201.1542,295,Right Trigger
8,1,20,not tracked,is tracked,201.1591,295,Right Trigger
8,1,20,not tracked,is tracked,201.1646,295,Right Trigger
8,1,20,not tracked,is tracked,201.1699,295,Right Trigger
8,1,20,not tracked,is tracked,201.1749,295,Right Trigger
8,1,20,not tracked,is tracked,201.1803,295,Right Trigger
8,1,20,not tracked,is tracked,201.1853,295,Right Trigger
8,1,20,not tracked,is tracked,201.1903,295,Right Trigger
8,1,20,not tracked,is tracked,201.1953,295,Right Trigger
8,1,20,not tracked,is tracked,201.2011,295,Right Trigger
8,1,20,not tracked,is tracked,201.2062,295,Right Trigger
8,1,20,not tracked,is tracked,201.2111,295,Right Trigger
8,1,20,not tracked,is tracked,201.2161,295,Right Trigger
8,1,20,not tracked,is tracked,201.2217,295,Right Trigger
8,1,20,not tracked,is tracked,201.2269,295,Right Trigger
8,1,20,not tracked,is tracked,201.2319,295,Right Trigger
8,1,20,not tracked,is tracked,201.2369,295,Right Trigger
8,1,20,not tracked,is tracked,201.2425,295,Right Trigger
8,1,20,not tracked,is tracked,201.2479,295,Right Trigger
8,1,20,not tracked,is tracked,201.2534,295,Right Trigger
8,1,20,not tracked,is tracked,201.2589,295,Right Trigger
8,1,20,not tracked,is tracked,201.2651,295,Right Trigger
8,1,20,not tracked,is tracked,201.2709,295,Right Trigger
8,1,20,not tracked,is tracked,201.2769,295,Right Trigger
8,1,20,not tracked,is tracked,201.2837,295,Right Trigger
8,1,20,not tracked,is tracked,201.2888,295,Right Trigger
8,1,20,not tracked,is tracked,201.2942,295,Right Trigger
8,1,20,not tracked,is tracked,201.2995,295,Right Trigger
8,1,20,not tracked,is tracked,201.305,295,Right Trigger
8,1,20,not tracked,is tracked,201.3105,295,Right Trigger
8,1,20,not tracked,is tracked,201.3155,295,Right Trigger
8,1,20,not tracked,is tracked,201.3208,295,Right Trigger
8,1,20,not tracked,is tracked,201.326,295,Right Trigger
8,1,20,not tracked,is tracked,201.3314,295,Right Trigger
8,1,20,not tracked,is tracked,201.3365,295,Right Trigger
8,1,20,not tracked,is tracked,201.3421,295,Right Trigger
8,1,20,not tracked,is tracked,201.3472,297,Right Trigger
8,1,20,not tracked,is tracked,201.3524,297,Right Trigger
8,1,20,not tracked,is tracked,201.3578,297,Right Trigger
8,1,20,not tracked,is tracked,201.3635,297,Right Trigger
8,1,20,not tracked,is tracked,201.3687,297,Right Trigger
8,1,20,not tracked,is tracked,201.3739,297,Right Trigger
8,1,20,not tracked,is tracked,201.3788,297,Right Trigger
8,1,20,not tracked,is tracked,201.3844,297,Right Trigger
8,1,20,not tracked,is tracked,201.3895,297,Right Trigger
8,1,20,not tracked,is tracked,201.3946,297,Right Trigger
8,1,20,not tracked,is tracked,201.4001,297,Right Trigger
8,1,20,not tracked,is tracked,201.4053,297,Right Trigger
8,1,20,not tracked,is tracked,201.4104,297,Right Trigger
8,1,20,not tracked,is tracked,201.4154,297,Right Trigger
8,1,20,not tracked,is tracked,201.421,297,Right Trigger
8,1,20,not tracked,is tracked,201.4261,297,Right Trigger
8,1,20,not tracked,is tracked,201.4312,297,Right Trigger
8,1,20,not tracked,is tracked,201.4363,297,Right Trigger
8,1,20,not tracked,is tracked,201.4422,297,Right Trigger
8,1,20,not tracked,is tracked,201.4479,297,Right Trigger
8,1,20,not tracked,is tracked,201.4537,297,Right Trigger
8,1,20,not tracked,is tracked,201.4597,297,Right Trigger
8,1,20,not tracked,is tracked,201.4673,297,Right Trigger
8,1,20,not tracked,is tracked,201.4742,297,Right Trigger
8,1,20,not tracked,is tracked,201.4795,297,Right Trigger
8,1,20,not tracked,is tracked,201.4852,297,Right Trigger
8,1,20,not tracked,is tracked,201.4919,297,Right Trigger
8,1,20,not tracked,is tracked,201.4973,297,Right Trigger
8,1,20,not tracked,is tracked,201.5028,297,Right Trigger
8,1,20,not tracked,is tracked,201.5086,297,Right Trigger
8,1,20,not tracked,is tracked,201.514,297,Right Trigger
8,1,20,not tracked,is tracked,201.5192,297,Right Trigger
8,1,20,not tracked,is tracked,201.5251,297,Right Trigger
8,1,20,not tracked,is tracked,201.5304,299,Right Trigger
8,1,20,not tracked,is tracked,201.5356,299,Right Trigger
8,1,20,not tracked,is tracked,201.5415,299,Right Trigger
8,1,20,not tracked,is tracked,201.5465,299,Right Trigger
8,1,20,not tracked,is tracked,201.5515,299,Right Trigger
8,1,20,not tracked,is tracked,201.5566,299,Right Trigger
8,1,20,not tracked,is tracked,201.5624,299,Right Trigger
8,1,20,not tracked,is tracked,201.5676,299,Right Trigger
8,1,20,not tracked,is tracked,201.5731,299,Right Trigger
8,1,20,not tracked,is tracked,201.5781,299,Right Trigger
8,1,20,not tracked,is tracked,201.5837,299,Right Trigger
8,1,20,not tracked,is tracked,201.5888,299,Right Trigger
8,1,20,not tracked,is tracked,201.5938,299,Right Trigger
8,1,20,not tracked,is tracked,201.599,299,Right Trigger
8,1,20,not tracked,is tracked,201.6046,299,Right Trigger
8,1,20,not tracked,is tracked,201.6099,299,Right Trigger
8,1,20,not tracked,is tracked,201.6148,299,Right Trigger
8,1,20,not tracked,is tracked,201.6205,299,Right Trigger
8,1,20,not tracked,is tracked,201.6257,299,Right Trigger
8,1,20,not tracked,is tracked,201.6306,299,Right Trigger
8,1,20,not tracked,is tracked,201.6355,299,Right Trigger
8,1,20,not tracked,is tracked,201.6412,299,Right Trigger
8,1,20,not tracked,is tracked,201.6461,299,Right Trigger
8,1,20,not tracked,is tracked,201.6511,299,Right Trigger
8,1,20,not tracked,is tracked,201.6563,299,Right Trigger
8,1,20,not tracked,is tracked,201.6626,299,Right Trigger
8,1,20,not tracked,is tracked,201.6685,299,Right Trigger
8,1,20,not tracked,is tracked,201.6741,299,Right Trigger
8,1,20,not tracked,is tracked,201.6794,299,Right Trigger
8,1,20,not tracked,is tracked,201.685,299,Right Trigger
8,1,20,not tracked,is tracked,201.69,299,Right Trigger
8,1,20,not tracked,is tracked,201.6953,299,Right Trigger
8,1,20,not tracked,is tracked,201.701,299,Right Trigger
8,1,20,not tracked,is tracked,201.7061,301,Right Trigger
8,1,20,not tracked,is tracked,201.7112,301,Right Trigger
8,1,20,not tracked,is tracked,201.7162,301,Right Trigger
8,1,20,not tracked,is tracked,201.7224,301,Right Trigger
8,1,20,not tracked,is tracked,201.7275,301,Right Trigger
8,1,20,not tracked,is tracked,201.7325,301,Right Trigger
8,1,20,not tracked,is tracked,201.7381,301,Right Trigger
8,1,20,not tracked,is tracked,201.744,301,Right Trigger
8,1,20,not tracked,is tracked,201.749,301,Right Trigger
8,1,20,not tracked,is tracked,201.7548,301,Right Trigger
